Land Slope,Overall Qual,Overall Cond,Exter Qual,Bsmt Qual,Bsmt Cond,Bsmt Exposure,BsmtFin SF 1,BsmtFin Type 2,BsmtFin SF 2,Bsmt Unf SF,Total Bsmt SF,Heating QC,Electrical,1st Flr SF,2nd Flr SF,Low Qual Fin SF,Gr Liv Area,Bsmt Full Bath,Bsmt Half Bath,Full Bath,Half Bath,Bedroom AbvGr,Kitchen AbvGr,Kitchen Qual,TotRms AbvGrd,Functional,Fireplaces,Garage Cars,Paved Drive,Pool QC,SalePrice,Misc Feature_Shed,Alley_Pave,Garage Type_2Types,Garage Type_Attchd,Garage Type_Basment,Garage Type_BuiltIn,Garage Type_Detchd,Mas Vnr Type_BrkFace,Mas Vnr Type_Stone,MS Zoning_C (all),MS Zoning_RL,MS Zoning_RM,Land Contour_Bnk,Land Contour_HLS,Land Contour_Low,Land Contour_Lvl,Lot Config_Corner,Lot Config_CulDSac,Lot Config_FR2,Lot Config_Inside,Neighborhood_Blmngtn,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_IDOTRR,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Condition 1_Artery,Condition 1_Feedr,Condition 1_Norm,Condition 1_PosN,Condition 1_RRAe,Condition 1_RRAn,Condition 2_Norm,Bldg Type_1Fam,Bldg Type_2fmCon,Bldg Type_Duplex,Bldg Type_Twnhs,Bldg Type_TwnhsE,House Style_1.5Fin,House Style_1Story,House Style_2Story,House Style_SFoyer,House Style_SLvl,Roof Style_Gable,Roof Style_Hip,Roof Matl_CompShg,Foundation_BrkTil,Foundation_CBlock,Foundation_PConc,Foundation_Slab,Heating_GasA,Heating_GasW,Central Air_Y,Sale Type_COD,Sale Type_New,Sale Type_WD ,MS SubClass_30,MS SubClass_70,MS SubClass_85,MS SubClass_120,MS SubClass_160,ExtAsbShng,ExtBrkFace,ExtCemntBd,ExtHdBoard,ExtPlywood,ExtStucco,ExtVinylSd,ExtWd Sdng,ExtWdShing,Garage QualCond,Combined Sale Type_Con,Foundation_Other
0,8,5,2,2.0,0.0,1,0.0,0.0,0.0,1574.0,1574.0,4,1.0,1584,0,0,1584,0.0,0.0,2,0,2,1,4.5,6,1,1,2.0,1.0,0,261329,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0,0
0,7,5,0,2.0,0.0,0,680.0,0.0,0.0,400.0,1080.0,4,1.0,1080,0,0,1080,1.0,0.0,1,0,3,1,3.0,6,1,0,0.0,1.0,0,141000,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.25,0,0
0,4,6,0,0.0,0.0,0,595.0,1.0,354.0,156.0,1105.0,3,1.0,1647,0,0,1647,1.0,0.0,1,0,3,1,2.0,6,0,1,1.0,1.0,2,153000,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0,0
0,7,5,1,4.0,0.0,2,0.0,0.0,0.0,1258.0,1258.0,4,1.0,1258,0,0,1258,0.0,0.0,2,0,2,1,3.0,6,1,1,3.0,1.0,0,172500,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0,0,0
0,6,7,0,0.0,0.0,0,0.0,0.0,0.0,698.0,698.0,4,0.5,698,698,0,1396,0.0,0.0,1,0,3,1,2.0,7,1,0,1.0,1.0,0,153575,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0,0
0,5,9,1,0.0,0.0,0,737.0,0.0,0.0,100.0,837.0,4,1.0,1001,0,0,1001,0.0,0.0,1,0,2,1,3.0,5,1,0,1.0,0.0,0,124900,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0,0,0
0,9,5,2,4.0,0.0,3,0.0,0.0,0.0,2121.0,2121.0,4,1.0,2121,0,0,2121,0.0,0.0,2,1,3,1,4.5,8,1,1,3.0,1.0,0,415298,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0,0
0,6,6,-1,0.0,0.0,0,0.0,0.0,0.0,972.0,972.0,4,1.0,1044,0,436,1480,0.0,0.0,1,0,3,1,2.0,6,1,0,1.0,1.0,0,119000,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0,1,0
0,8,5,1,2.0,1.0,2,0.0,0.0,0.0,1588.0,1588.0,4,1.0,1588,0,0,1588,0.0,0.0,2,0,3,1,3.0,7,1,1,3.0,1.0,0,227000,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0,0
0,5,7,1,0.0,0.0,0,806.0,0.0,0.0,247.0,1053.0,4,1.0,1053,0,0,1053,1.0,0.0,1,1,3,1,3.0,5,1,0,1.0,1.0,0,145500,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0,0
0,3,5,0,-0.25,0.0,0,416.0,0.0,0.0,76.0,492.0,2,1.0,492,0,0,492,1.0,0.0,1,0,1,1,2.0,3,1,0,1.0,0.0,0,61500,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,-0.0,0,0
0,7,6,0,0.0,0.0,1,0.0,0.0,0.0,1851.0,1851.0,3,1.0,1851,0,0,1851,0.0,0.0,2,0,3,1,2.0,8,1,1,2.0,1.0,0,192100,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0,0
0,6,7,0,0.0,0.0,0,276.0,2.0,262.0,160.0,698.0,4,0.0,754,649,0,1403,1.0,0.0,1,1,3,1,2.0,7,1,0,1.0,1.0,0,116000,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
0,6,8,0,0.0,0.0,2,507.0,0.0,0.0,81.0,588.0,4,1.0,1138,0,0,1138,0.0,1.0,1,0,3,1,2.0,6,1,0,1.0,1.0,0,145000,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0,0
0,9,5,1,4.0,0.0,0,1972.0,0.0,0.0,480.0,2452.0,4,1.0,2452,0,0,2452,2.0,0.0,2,0,3,1,4.5,10,1,1,3.0,1.0,0,445000,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0,0
0,5,7,0,2.0,0.0,1,532.0,1.0,144.0,364.0,1040.0,2,1.0,1040,0,0,1040,0.0,0.0,2,0,3,1,3.0,5,1,0,2.0,1.0,0,150500,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0,0
0,6,5,0,2.0,0.0,0,0.0,0.0,0.0,763.0,763.0,3,1.0,763,892,0,1655,0.0,0.0,2,1,3,1,2.0,7,1,1,2.0,1.0,0,175900,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0,0
0,6,6,0,0.0,0.0,0,888.0,0.0,0.0,228.0,1116.0,4,1.0,1116,0,0,1116,1.0,0.0,2,0,3,1,2.0,6,1,1,2.0,1.0,0,167900,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0,0
0,7,5,1,2.0,0.0,2,0.0,0.0,0.0,879.0,879.0,4,1.0,879,984,0,1863,0.0,0.0,2,1,4,1,3.0,9,1,1,3.0,1.0,0,219210,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0,0
0,6,5,1,2.0,0.0,0,0.0,0.0,0.0,1055.0,1055.0,4,1.0,1055,790,0,1845,0.0,0.0,2,1,3,1,3.0,8,1,1,2.0,1.0,0,189000,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0,0
0,5,4,0,0.0,0.0,0,621.0,0.5,52.0,503.0,1176.0,2,1.0,1176,0,0,1176,1.0,0.0,1,0,3,1,2.0,6,1,2,1.0,1.0,0,136500,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0,0
0,5,7,0,0.0,0.0,1,240.0,1.0,474.0,150.0,864.0,4,1.0,892,0,0,892,1.0,0.0,1,0,3,1,3.0,5,1,0,1.0,1.0,0,137900,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0,0
0,5,4,0,0.0,0.0,0,247.0,1.0,465.0,310.0,1022.0,2,1.0,1022,0,0,1022,1.0,0.0,1,0,2,1,2.0,4,-3,0,1.0,1.0,0,85000,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
0,5,3,0,0.0,-0.25,0,756.0,0.0,0.0,1380.0,2136.0,2,0.5,2136,0,0,2136,0.0,0.0,2,0,4,1,2.0,7,-2,0,2.0,1.0,0,137900,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0,0
0,6,5,0,2.0,0.0,3,851.0,0.0,0.0,75.0,926.0,4,1.0,926,678,0,1604,0.0,0.0,2,1,3,1,2.0,7,1,0,2.0,1.0,0,195500,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0,0
0,6,4,0,2.0,0.0,0,0.0,0.0,0.0,806.0,806.0,2,0.0,841,806,0,1647,1.0,0.0,1,1,4,1,1.0,6,1,0,1.0,1.0,0,128000,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0,0
0,5,8,0,0.0,0.0,0,764.0,0.0,0.0,100.0,864.0,4,1.0,864,0,0,864,1.0,0.0,1,0,3,1,3.0,5,1,1,1.0,1.0,0,135000,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0,0
0,5,6,0,0.0,0.0,2,294.0,0.0,0.0,782.0,1076.0,2,1.0,1076,0,0,1076,0.0,0.0,1,1,3,1,2.0,5,1,1,2.0,1.0,0,143195,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0,0
0,5,6,0,0.0,0.0,0,0.0,0.0,0.0,742.0,742.0,2,0.5,779,0,156,935,0.0,0.0,1,0,2,1,2.0,4,1,0,1.0,0.5,0,79500,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0,0
0,7,5,1,2.0,0.0,2,0.0,0.0,0.0,835.0,835.0,4,1.0,835,828,0,1663,0.0,0.0,2,1,3,1,3.0,8,1,0,2.0,1.0,0,192500,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0,0
0,5,7,0,0.0,0.0,0,384.0,0.0,0.0,384.0,768.0,2,0.5,768,560,0,1328,0.0,0.0,1,1,3,1,2.0,6,1,0,1.0,1.0,0,129500,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0,0
0,6,5,0,2.0,0.0,0,0.0,0.0,0.0,806.0,806.0,3,1.0,806,766,0,1572,0.0,0.0,2,1,3,1,2.0,7,1,1,2.0,1.0,0,168000,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
0,6,5,0,0.0,0.0,0,264.0,0.0,0.0,475.0,739.0,4,1.0,874,468,0,1342,0.0,0.0,2,0,2,2,2.0,7,1,1,1.0,1.0,0,105000,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0,0
0,6,5,0,0.0,0.0,0,282.0,0.5,35.0,664.0,981.0,2,1.0,981,0,0,981,1.0,0.0,1,1,3,1,2.0,5,1,0,2.0,1.0,0,143250,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0,0
0,5,6,0,2.0,0.0,0,0.0,0.0,0.0,1099.0,1099.0,4,1.0,1099,0,0,1099,0.0,0.0,1,1,3,1,3.0,6,1,0,1.0,1.0,0,144000,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0,0
0,7,5,1,2.0,0.0,0,695.0,0.0,0.0,253.0,948.0,4,1.0,1222,888,0,2110,1.0,0.0,2,1,3,1,3.0,8,1,2,2.0,1.0,0,205000,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0,0
0,6,6,0,2.0,0.0,2,924.0,0.0,0.0,46.0,970.0,2,1.0,1026,0,0,1026,1.0,0.0,1,0,2,1,2.0,5,1,1,2.0,1.0,0,143000,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.0,0,0
0,9,5,1,4.0,0.0,2,964.0,0.0,0.0,455.0,1419.0,4,1.0,1419,0,0,1419,1.0,0.0,1,1,2,1,4.5,5,1,1,2.0,1.0,0,290000,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0,0,0
0,9,5,2,4.0,0.0,3,2188.0,0.0,0.0,142.0,2330.0,4,1.0,2364,0,0,2364,1.0,0.0,2,1,2,1,4.5,11,1,2,3.0,1.0,0,611657,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0,0
1,5,5,0,2.0,0.0,0,732.0,0.0,0.0,308.0,1040.0,3,1.0,1040,0,0,1040,1.0,0.0,1,0,3,1,3.0,6,1,0,2.0,1.0,0,152000,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0,0
0,8,5,1,2.0,0.0,0,263.0,0.0,0.0,1017.0,1280.0,4,1.0,1280,0,0,1280,0.0,0.0,2,0,2,1,3.0,5,1,0,2.0,1.0,0,191500,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0.0,0,0
0,8,5,1,4.0,0.0,2,0.0,0.0,0.0,1143.0,1143.0,4,1.0,1143,1330,0,2473,0.0,0.0,2,1,4,1,3.0,9,1,1,3.0,1.0,0,317000,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0,0
0,7,8,0,0.0,0.0,0,258.0,0.0,0.0,422.0,680.0,4,0.5,798,504,0,1302,0.0,0.0,1,1,2,1,3.0,6,1,2,1.0,1.0,0,165250,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0,0
0,5,5,0,0.0,0.0,0,609.0,0.0,0.0,483.0,1092.0,2,1.0,1092,0,0,1092,0.0,0.0,1,0,3,1,2.0,6,1,0,1.0,1.0,0,123000,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0,0
0,6,8,0,0.0,1.0,3,776.0,0.0,0.0,212.0,988.0,2,0.5,1188,0,0,1188,1.0,0.0,1,0,1,1,2.0,4,1,1,2.0,1.0,0,185000,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0,0
0,7,6,0,0.0,0.0,0,809.0,0.0,0.0,236.0,1045.0,3,1.0,1045,0,0,1045,1.0,0.0,1,0,3,1,2.0,6,1,0,2.0,1.0,0,120000,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0,0
